"","Compound","Category","Concentration","Astrocyte","DistanceScore","PCA01","PCA02","PCA03","PCA04","PCA05","PCA06","PCA07","PCA08","PCA09","PCA10","Library"
"199","Calpeptin","IR+ Compounds","1uM","AstroF",0.895900800669361,0.0335024719133517,0.28490138352258,-0.927495524413514,0.872363794679858,-0.17669915081682,0.58881730490896,-0.17346368086971,-0.119485031182773,0.968247545480573,0.326665921518201,"PKE library"
"200","Calpeptin","IR+ Compounds","3uM","AstroF",0.890794427771223,1.06825558067365,-0.314210790276134,0.214266748208183,0.851197495236989,0.689934176633514,0.370826917910136,-0.232916892203472,0.167079150700113,-1.01292229533549,0.716213492755693,"PKE library"
"201","Captopril","IR+ Compounds","1uM","AstroD",1.07192900787809,-0.557607261921062,-0.489518788553247,2.01928568613255,-0.984905737218616,-0.985712661143797,0.566986200281676,-0.00198040133832843,-1.04424502151035,0.421987689254232,0.627810215604148,"PKE library"
"202","Captopril","IR+ Compounds","3uM","AstroD",0.917442171467671,0.795570664449229,0.771334667856063,-0.908061867099968,-0.277528066824781,0.996885360984069,-0.633879159214034,0.739720249674252,-1.02003243556857,-0.419057044723736,-1.49242131345567,"PKE library"
"203","Captopril","IR+ Compounds","1uM","AstroF",1.37959326615268,0.378939256717514,-1.82482084535902,-0.00958525396581735,-0.156201277448308,-0.72896412549239,-0.427904617392039,0.136518372093786,-2.25334333581362,0.301872186765594,-0.463256192896965,"PKE library"
"204","Captopril","IR+ Compounds","3uM","AstroF",1.15356219974357,-0.67593321877123,-0.16823962405372,-0.395691769049974,-0.529994779683474,1.27382102837475,-0.634017233507136,1.15378353146937,-1.67628113532531,0.873198853965892,0.0459723429090599,"PKE library"
"205","CI-994","IR+ Compounds","3uM","AstroD",0.899664001615548,-0.509836271249927,1.17538615367597,0.25485771129132,1.28157011982336,-1.98574213851458,-1.12005776440114,0.524925952502911,-1.77496854313278,0.0510486750680224,0.879836821450985,"PKE library"
"206","CI-994","IR+ Compounds","1uM","AstroD",0.891978112872557,-0.872027206142226,-0.259223068074296,1.53253269652444,-0.866036974136869,-1.13049504602264,-0.488870270167733,0.840513567935734,-1.34294243830244,-0.57287334238119,-0.784495113503208,"PKE library"
"207","CI-994","IR+ Compounds","1uM","AstroF",1.20775265821007,-0.237334034712243,-1.40982416229776,-1.20049069171903,0.789459989848704,-0.920147650782066,-0.3216671328473,-0.476161421057508,-0.64295192437086,0.0900522201544966,-0.43608740340351,"PKE library"
"208","CI-994","IR+ Compounds","3uM","AstroF",1.01052900573555,-0.855806220387526,-3.00291720323849,1.04434975091301,-0.574336126819054,1.13059059130276,0.502787358367303,0.912375876854687,-1.56368558204028,-0.273984921736431,-0.122153133047735,"PKE library"
"209","Cilastatin","IR+ Compounds","3uM","AstroD",1.35579605872911,-0.0179297854983098,0.779432253538299,-1.07947805479239,-1.61339478487402,0.312160325668829,0.816801650759022,-0.107951960887311,0.701278480161706,-1.49675844729598,1.64354618909124,"PKE library"
"210","Cilastatin","IR+ Compounds","1uM","AstroD",1.34146652224279,0.241417499498553,0.810890758544265,-0.353513150878874,0.304886637511287,-0.427035689059088,0.0310951004767454,-0.458742060435494,1.2749610508155,-0.354877586050044,1.17825611181858,"PKE library"
"211","Cilastatin","IR+ Compounds","1uM","AstroF",1.34038310060612,-0.079801275340075,0.320965051977424,1.20987911748691,0.52669790916647,-0.595153537111969,-1.11827437623498,0.470968741260392,0.985904473434208,-0.760097410352353,-0.243141234379453,"PKE library"
"212","Cilastatin","IR+ Compounds","3uM","AstroF",1.19033479436709,0.698250706922125,-0.638665536600955,1.12076496455645,1.0099505108733,-1.12398266730746,-0.0610068377132176,-0.508619069480048,0.340832372111409,-1.41960264009756,-1.09074835284093,"PKE library"
"213","CL-82198·HCl","IR+ Compounds","1uM","AstroD",1.2958114665756,-0.377768691893051,-0.562984287933473,1.42069801988434,-1.18467602289618,-0.879511991311479,-0.191392382864779,1.25252094972894,0.297977677793889,1.10158769541072,0.841591174737829,"PKE library"
"214","CL-82198·HCl","IR+ Compounds","3uM","AstroF",1.30741069490028,1.48693910229755,-1.01569443634442,1.82347745096933,-0.0202049663156,-1.08441627934469,-0.508254825620652,0.657765511762387,-1.86323680884549,0.25765584575105,0.47486009237362,"PKE library"
"215","CL-82198·HCl","IR+ Compounds","1uM","AstroF",0.96222336331301,-0.910728495184708,0.895812831924468,-0.55838052818744,-0.392766988114142,1.55458361015241,-0.744074079335451,-1.27795290197473,0.91853689688995,1.40552470849962,-0.131103166102251,"PKE library"
"216","CTPB","IR+ Compounds","3uM","AstroD",0.923912076621753,1.78188444251878,0.511442270598336,0.0159951919156891,0.844715556949819,3.07791046408686,1.36331570547866,0.851352908728142,0.00113979483779492,1.53757423382527,0.0505875955457147,"PKE library"
"217","CTPB","IR+ Compounds","1uM","AstroD",0.905372759112121,1.63573672728253,0.315471252647073,-0.519009712890117,0.161414665414406,1.08087020920476,0.0229013106615102,0.293160802226058,0.410502066843382,-0.365073104210359,-0.866843030324713,"PKE library"
"218","CTPB","IR+ Compounds","3uM","AstroF",1.19980099298437,0.488969302652608,2.27888652913555,0.869032809749432,1.09287075230174,-1.42003865615587,-0.514318474446311,1.1029363523247,-0.395372824249741,-0.454127378487807,-0.910487385729306,"PKE library"
"219","CTPB","IR+ Compounds","1uM","AstroF",0.923418427052128,0.347177924165596,1.32948084223346,-1.34279795665129,1.34963331003056,0.239300980796932,-0.904730037589243,-0.71950571727932,0.507350445965606,-1.00243424622903,0.690656906025922,"PKE library"
"220","D-erythro-Sphingosine","IR+ Compounds","3uM","AstroD",0.964107577302451,-0.368595961055808,0.429704654125744,0.218158289456134,0.0620502757711986,2.69626840580154,-0.00494416997705595,-0.133670691464409,1.01238151508971,1.04493045952068,-0.871741527921421,"PKE library"
"221","D-erythro-Sphingosine","IR+ Compounds","1uM","AstroD",0.904707940283713,0.110557501745527,1.97143095968497,-0.376771560215475,1.10951346215783,1.66530767112377,-0.335803739389916,1.14202113730875,-0.569367756692081,1.27215304855472,0.183923762044577,"PKE library"
"222","D-erythro-Sphingosine","IR+ Compounds","3uM","AstroF",1.19433476457768,0.649581013803773,-0.0562473598833267,1.32799014058852,-0.46078592196762,0.449509107463698,-0.121052095627264,0.635125480115946,-1.47877164014511,-1.20093478085187,-1.24973490467716,"PKE library"
"223","D-erythro-Sphingosine","IR+ Compounds","1uM","AstroF",1.01846232917683,-1.56515594886356,-0.683365291904817,-0.773775165714884,0.728675568422843,-1.53239131566677,-0.391681676386349,0.066210019968267,-0.333093537259641,-0.217436153622325,-0.511647625806451,"PKE library"
"224","Daidzein","IR+ Compounds","3uM","AstroD",1.3894334344201,0.975004859007014,-0.830384370186582,-0.982250325385408,-0.0598842350991014,-1.25690668336401,0.243261445753216,-0.620495236000043,1.01538410180704,0.0240293592072895,1.27332098095401,"PKE library"
"225","Daidzein","IR+ Compounds","1uM","AstroD",1.3688839770663,0.282336217925922,-0.570934894049839,-0.473086431273737,-1.0400154453602,-0.201697263823816,-0.779719824830221,-1.07370989728413,0.70231302924058,-0.558627627009961,0.0662731952321805,"PKE library"
"226","Daidzein","IR+ Compounds","3uM","AstroF",1.24478606687605,1.12582369123239,-1.06145145878163,1.02285967892512,0.9195569950306,-0.576215849291642,-0.0769800180676322,-1.03186609339065,-0.167536884467924,-1.68023863825986,-1.17276051299211,"PKE library"
"227","Daidzein","IR+ Compounds","1uM","AstroF",1.10779736743228,2.57724783916511,-0.885357654790977,0.41492337765668,-1.95883608090431,1.21895038957029,-0.566953955196933,-0.167724048493769,-3.12384009329014,-0.319704342246973,0.787395022819211,"PKE library"
"228","Dec-RVKR-CMK","IR+ Compounds","1uM","AstroD",1.37574712589086,0.352842814154486,-0.784522638589708,-1.54124365640625,-1.07595131162788,-1.21123795985941,0.275565943972324,0.155117805422867,0.825163011870383,-0.748597551365041,-0.488454879476659,"PKE library"
"229","Dec-RVKR-CMK","IR+ Compounds","3uM","AstroD",1.07193766112824,1.19302457340367,-0.892851191455863,0.915717699895477,0.320494394277257,-1.67456833475968,-1.12856637725677,-0.0581366509177363,-0.0302705906559148,2.01697216806401,-1.2850295009276,"PKE library"
"230","Dec-RVKR-CMK","IR+ Compounds","3uM","AstroF",1.15178095289599,-0.807066774265177,-0.630179294591167,-0.429283400947982,1.12341824743701,0.782507062537868,0.166838787790044,0.0415312196377983,-0.668972091358045,0.206840591662923,0.317751294936095,"PKE library"
"231","Dec-RVKR-CMK","IR+ Compounds","1uM","AstroF",0.927779548246681,0.0151610074496446,0.382469756663341,0.316856706319793,0.606567614015915,1.45684084772931,0.117092921019104,0.249008742325134,0.513552764229812,-1.96742724591527,-0.227728341158878,"PKE library"
"232","DL-Thiorphan","IR+ Compounds","3uM","AstroD",1.3877702545105,0.0439008329988426,-0.0584591963647079,-0.455400844687411,-0.804127522149929,-0.586144819570206,-0.110652470157739,-0.446071454392288,-0.254052445786029,-0.54655331175155,1.29780792487406,"PKE library"
"233","DL-Thiorphan","IR+ Compounds","1uM","AstroD",1.22636397007454,-0.863199197882622,0.528337500914029,-1.08938556849336,-1.14942668044089,-0.706128527521634,0.0824876740915152,-0.184771144311253,-1.40572086327867,-0.622776319508624,0.0929556217225371,"PKE library"
"234","DL-Thiorphan","IR+ Compounds","3uM","AstroF",1.17304907547224,1.09573594268368,-0.400034363272336,-0.9526755328602,0.589652263031885,-0.401109530272596,-1.03433632571782,-0.293496343786749,-1.39792862513444,-1.38305278110267,-0.736904563366,"PKE library"
"235","DL-Thiorphan","IR+ Compounds","1uM","AstroF",0.763155710978505,-1.12155853030519,-0.964245714440261,0.87157437015103,-0.488137192293542,0.128302139290045,0.816290146765784,-0.172012383784703,-0.681697592441143,-0.581437161247231,0.972896491118771,"PKE library"
"236","DMSO","IR+ DMSO","3uM","AstroD",1.38208993911685,0.0275554494700723,0.644828018580897,-0.795187415145222,0.282067202900889,1.16262318627335,0.536683561966686,-0.538151722443984,0.36930032954416,0.58535341472698,0.866985337837927,"PKE library"
"237","DMSO","IR+ DMSO","1uM","AstroD",1.37215131775892,1.43698548074474,1.59711437776182,-0.640960966702808,1.4388644123076,1.26757881552182,1.57616696849522,0.628608406974333,3.0504343407506,1.790991789212,-0.142097719647999,"PKE library"
"238","DMSO","IR+ DMSO","3uM","AstroD",1.23935524736649,-0.20216371468967,-0.796392547192893,-0.274021672390616,-0.736146595989481,0.476911633124812,0.0834392204738089,-1.00493233928467,0.52336000736668,-0.460643839936174,0.851701931838765,"PKE library"
"239","DMSO","IR+ DMSO","1uM","AstroD",1.20346351014435,-0.46867899122614,1.09934782088136,0.822438809289523,-0.940114462942396,0.462494349535592,0.147836957652043,-0.270143209362797,1.68260793511802,-1.21880203135392,-1.38618654177752,"PKE library"
"240","DMSO","IR+ DMSO","1uM","AstroD",1.18367857145506,1.70817265622892,0.354218848580793,-0.744864724083013,1.37257655184475,-0.591611455716163,0.222640335743821,0.790067446191397,1.04583963318118,0.829841011608199,0.90451668209399,"PKE library"
"241","DMSO","IR+ DMSO","3uM","AstroD",1.17317864394538,0.180617796832785,1.60919569261763,0.0953582061791369,1.53028733990637,0.723806094897446,-0.174854796322182,-0.671875251648372,0.30756928939979,0.163176585805286,-0.107882587372548,"PKE library"
"242","DMSO","IR+ DMSO","1uM","AstroD",1.15638770608006,-0.932450818057345,-0.477594671387265,1.00449372820166,0.248516461888809,-0.871748028327594,-0.923057286328494,-1.1979400052732,1.09452347559577,0.267576002233597,-1.58581353744207,"PKE library"
"243","DMSO","IR+ DMSO","1uM","AstroD",1.14081946501716,0.434445036353396,0.910065660605733,-0.712808588802196,1.51857809616,-0.269765312833861,-0.123321384201547,-0.842770001352105,1.04187664634667,0.504391606720409,2.41206088601483,"PKE library"
"244","DMSO","IR+ DMSO","1uM","AstroD",1.12275780732042,2.49223632767723,2.15918190604588,-0.208496332391406,-0.365530378951616,1.83618676081995,0.922912422256213,0.895402390822574,-0.135257966242245,0.247793569213375,2.80182789436372,"PKE library"
"245","DMSO","IR+ DMSO","1uM","AstroD",1.11595229046836,0.983065415615739,-1.04040017309415,0.587134925829776,-0.752006094280524,0.192848289828138,-0.0374236683947878,-0.604208129315986,2.32810126278952,-0.957567368016194,1.36471173212108,"PKE library"
"246","DMSO","IR+ DMSO","3uM","AstroD",1.07697346655149,0.535194449038482,0.154251398363855,-0.981786395717092,1.16132194026403,1.80061842085398,-1.1015651928114,-1.16420826359578,-0.0280069893922848,0.526336194500669,-0.238877411105559,"PKE library"
"247","DMSO","IR+ DMSO","3uM","AstroD",1.07475403927361,-1.50926332899403,1.30192972002152,-0.6163538080649,-0.615212555152128,0.316739305075651,-0.367616238804438,0.222031383571424,0.206543277534184,-0.943613212601355,0.531231406656484,"PKE library"
"248","DMSO","IR+ DMSO","1uM","AstroD",1.05958022984067,-0.0995213736435788,0.764950075639364,-0.171680407172345,1.23332687584919,-0.899158119882571,-0.635060775842646,-1.70002785994949,-1.29191907602072,0.845033590020112,-1.08113141344235,"PKE library"
"249","DMSO","IR+ DMSO","3uM","AstroD",1.00422661460832,-0.681381751733922,0.832225026278747,-0.354056395075944,0.179484585238132,2.7402523400678,-0.303236337088039,-0.482026735097937,0.724076078816925,-0.280839590544541,0.719748048154252,"PKE library"
"250","DMSO","IR+ DMSO","1uM","AstroD",0.996451261161894,0.0751761599322597,-0.909327187060325,-0.408718724901692,-1.89100958377685,0.118197001081027,-0.162512882387308,-1.04398409536256,-0.336219823567692,-1.78456036531432,0.658325007514016,"PKE library"
"251","DMSO","IR+ DMSO","1uM","AstroD",0.995751633368672,-0.962764330035085,1.62539724422965,-1.24602979414101,0.835385862560077,0.975894578098064,0.0711364539248398,0.027296334601285,-0.472515019128228,0.677131352611939,0.0276630619769705,"PKE library"
"252","DMSO","IR+ DMSO","1uM","AstroD",0.98001373653277,-0.294328147673623,1.09012758517762,-1.04970938985911,1.14321928973958,-0.543598172269246,-0.0893019673002651,-0.0299319397312636,-0.374927639168759,-0.125109615396107,-0.397016295341764,"PKE library"
"253","DMSO","IR+ DMSO","3uM","AstroD",0.975548256104627,-1.74194497822841,0.416549762156058,-0.773863209567769,0.938529042926741,0.0417657621700805,-1.15515791201005,-1.2247434270629,0.553621957645295,0.134369974776894,-2.31404609364944,"PKE library"
"254","DMSO","IR+ DMSO","3uM","AstroD",0.971587771011349,-0.606238580550479,-0.494159253143315,0.146462735455335,0.701435482944079,0.954297259120414,0.415291667576713,-0.0232449044069592,3.11178217727406,1.20802219417976,-1.60147778360815,"PKE library"
"255","DMSO","IR+ DMSO","3uM","AstroD",0.943775147754045,-0.210158377154303,0.972703518300626,0.691690678458163,0.1338877348902,3.10087087374357,-1.3851046872006,0.224419913230294,1.62518336726823,0.254584245920585,0.394599716513689,"PKE library"
"256","DMSO","IR+ DMSO","1uM","AstroD",0.937369054402116,-0.900607857555187,-0.94373456601952,-0.460804890150455,0.120648022306435,-0.93668743377675,-0.714254466905536,0.364416826946188,0.173558310409107,-0.0723769854688277,0.314473715989674,"PKE library"
"257","DMSO","IR+ DMSO","1uM","AstroD",0.918061054083891,-0.967790769997691,-0.486870898634758,0.718506644160077,-1.50238343218654,0.459154581649485,1.88903511512317,-0.373050724333032,-1.11500528086026,-0.507352567374231,-0.62226230532806,"PKE library"
"258","DMSO","IR+ DMSO","1uM","AstroD",0.902483672795507,-0.238872228722318,-1.7252556618662,2.02800759741898,-0.317821898279848,-1.0615463794873,0.102081793925331,0.0412668317943108,-0.6055901736867,0.617291426445549,-0.577078240329217,"PKE library"
"259","DMSO","IR+ DMSO","1uM","AstroD",0.853652682189902,0.0207544097821037,1.3782481514609,-0.481124252929773,1.68488878124047,1.47059209181647,0.228527545852431,0.384150369748283,0.339406724878929,1.18195947796644,0.224512307106245,"PKE library"
"260","DMSO","IR+ DMSO","1uM","AstroD",0.829629044387912,-0.473765062115898,-0.904066980138584,0.383796436304731,-0.580826762003565,-0.438067067002537,0.752522881296656,0.561141943963898,-0.394180007613518,-0.298830402990748,-0.388249048976409,"PKE library"
"261","DMSO","IR+ DMSO","1uM","AstroD",0.787432375667315,-1.62184711555195,1.27740918836494,0.0734080968037622,1.10236798610615,0.879248270570642,-0.26638970813226,-1.49874268262562,-0.0507243673114555,-0.809824199966472,-1.32789535625431,"PKE library"
"262","DMSO","IR+ DMSO","1uM","AstroD",0.769255575415609,-1.15703382182849,-0.476531807806854,0.563366089209921,-0.51104902551886,0.397909032183219,0.162346115274218,0.22814566027499,-0.0981960583585656,-0.13424220444815,-0.207890083615207,"PKE library"
"263","DMSO","IR+ DMSO","1uM","AstroD",0.759660710528495,-0.810883536450035,-1.08418713760083,0.363432189492324,-0.986311524683784,0.302353961594838,0.930440013626785,-0.62702874650608,-0.00876904915614717,-1.29714818705136,-0.0354108121956904,"PKE library"
"264","DMSO","IR+ DMSO","1uM","AstroD",0.751465942149519,-0.526179064944627,-0.526264459955141,0.964884729820018,-0.141827545815192,1.32751860696024,0.641139867957091,0.1845480837832,-0.231868686973589,0.83508819175157,-0.742788662986086,"PKE library"
"265","DMSO","IR+ DMSO","3uM","AstroD",0.748148411650613,-1.96044272421198,-0.664737533310849,-0.262809226929674,1.81865119309202,-0.815190762787288,-0.841581111212051,-0.793234541522208,0.718546692841872,-0.859123306186269,1.15787972754603,"PKE library"
"266","DMSO","IR+ DMSO","3uM","AstroD",0.745162818467393,-1.7974646499783,-0.290020367879194,1.37347662967208,0.47939381095427,2.0196109143403,-0.266092815357132,-0.742074745608294,1.1457084755739,-0.237629460395247,0.68179890614077,"PKE library"
"267","DMSO","IR+ DMSO","3uM","AstroD",0.703930565661276,-2.13128447510827,0.626730246984255,1.70045661063983,1.10861095747198,-0.29946180253123,0.417067787777521,-0.315551680431337,0.78071198636897,-0.970867637845653,-2.13722888019436,"PKE library"
"268","DMSO","IR+ DMSO","3uM","AstroD",0.685043394009574,-1.47271751475975,0.855289129138335,-0.46641120115058,1.00367918426982,2.62848918437574,0.252273955771389,0.120565360246471,0.104482905710238,-0.949180676130596,0.117889203667927,"PKE library"
"269","DMSO","IR+ DMSO","1uM","AstroD",0.684961290036382,0.88712457449942,-0.99757545593809,-1.00228373207536,1.49942685328363,-1.18468061062213,-0.59963865513913,-0.445320349015637,-0.311766201204359,-0.935772621077422,0.467519627541612,"PKE library"
"270","DMSO","IR+ DMSO","1uM","AstroD",0.669743013302602,1.86616651496031,-0.279777780212387,-0.423962664523607,1.52463611842296,1.36310653930987,-0.448135491146992,-0.127549384916333,0.191864870783275,0.299326448182121,1.84251617650469,"PKE library"
"271","DMSO","IR+ DMSO","3uM","AstroD",0.661608484956955,-2.14073225034213,0.0408266550823072,0.0435186376211098,1.40816358883427,-1.53957719320756,-1.13097607967346,-0.320491659557543,0.4259071093234,-2.57837384744279,-0.324884818228675,"PKE library"
"272","DMSO","IR+ DMSO","3uM","AstroD",0.642494567395571,-3.35496035485697,-0.0366084776458728,1.86113565769108,0.372230755336891,-0.720333579759756,-0.489398127229285,-1.05527920553541,-0.653278344975028,-2.12584472593745,-0.591860529970422,"PKE library"
"273","DMSO","IR+ DMSO","1uM","AstroD",0.599075030478559,-0.672332597332578,1.58020754195039,-0.408817477615411,1.62563278932508,0.882051494647583,-1.72879789616698e-05,-0.427578345117757,-0.724646575194516,-0.998099864256914,0.207585259893326,"PKE library"
"274","DMSO","IR+ DMSO","1uM","AstroD",0.58884783445796,0.363495486750245,-1.18742859507858,0.571281785743408,-0.567777032180833,0.266149758605648,0.174916796146386,0.00289245519667392,-0.89338918872165,-0.5142092796665,-0.813470961247148,"PKE library"
"275","DMSO","IR+ DMSO","3uM","AstroD",0.574392721590572,-0.133406077906037,-0.307011903189919,2.26928226184169,1.14912095969265,-1.02305379362864,0.706544861460133,0.277185634030087,-0.233840873990525,-1.20948013275749,-1.20358051882076,"PKE library"
"276","DMSO","IR+ DMSO","3uM","AstroD",0.559029527571011,-2.80627290563634,-0.288928373921842,-0.181109502677571,2.39014803040646,-0.638232411897395,-0.252850810599822,-1.0316493073522,-1.21617383119097,-2.0110906351854,0.0313610086590716,"PKE library"
"277","DMSO","IR+ DMSO","3uM","AstroD",0.534167860329468,-2.84375910687346,-0.956836589671255,1.31746033029186,2.14789667478661,0.00472524610190907,0.232568743716231,-0.718558512860273,-0.0971724080855431,0.428052708902844,-0.812179676892541,"PKE library"
"278","DMSO","IR+ DMSO","3uM","AstroD",0.530700656197003,-2.09473957094986,-1.12127938052425,1.27032524737386,0.929117593710822,-1.04462622629551,-0.575358121803239,-0.637890568499562,0.1220353415997,-1.66342545539508,-0.0345444983735816,"PKE library"
"279","DMSO","IR+ DMSO","3uM","AstroD",0.526359064744231,-2.44472170873586,-0.510168171765802,-0.660915956723799,2.22765286252571,0.412114645384214,-0.418343280639432,-0.486076614307647,0.0156499709161757,-0.497611521008238,-0.929216119062969,"PKE library"
"280","DMSO","IR+ DMSO","1uM","AstroD",0.515743325532604,0.0829639927765174,0.429407346155925,-0.262225279445132,0.92731475872354,0.567777151247238,-0.421586905436795,-0.012047036208283,0.102108443454162,-0.507122337330427,0.133329558248645,"PKE library"
"281","DMSO","IR+ DMSO","3uM","AstroD",0.475366716012066,-3.5561608075508,-1.07094864918075,1.10759148780422,2.09186215462932,-0.0802991025061209,-0.00639316175441467,-0.805529788672791,0.212357010935046,-1.40205361725745,-1.04540814772933,"PKE library"
"282","DMSO","IR+ DMSO","1uM","AstroD",0.467428211305165,-1.10867291350709,0.44943266276095,1.39316155080134,1.11290899661499,0.428268699891135,0.24745421773061,-0.291620783901715,-0.359766687450583,-1.16948080826138,-0.396170126818242,"PKE library"
"283","DMSO","IR+ DMSO","3uM","AstroD",0.44967759354527,-0.599910304217628,-1.36524040511058,0.611292434412635,1.04340533072016,-0.353033200568796,0.45664240549348,-0.421910637128239,-0.017166470589377,-1.10971542422145,-1.09925071102807,"PKE library"
"284","DMSO","IR+ DMSO","3uM","AstroD",0.442499120071762,0.0638553806885171,-1.24263541327871,-0.111962123705289,0.30703818431066,-0.335006395266323,-0.245642596774731,0.0785746335342682,0.0509565528877157,-0.637211819314591,-0.768719535867828,"PKE library"
"285","DMSO","IR+ DMSO","1uM","AstroD",0.40958933279352,0.798751586254406,-0.575766309616996,-0.575560406105944,1.41462586126791,-0.0230774024903952,0.219638325714701,0.805751360969553,-0.964777018616885,-0.611093313220827,0.812561163594147,"PKE library"
"286","DMSO","IR- DMSO","1uM","AstroD",0.399197034875522,0.169024080517758,-2.57757079861907,1.2016799027874,1.17409576405357,1.12533972660376,-0.557285622830125,3.62290827846829,-2.19494427766445,0.0263617758117796,-0.831128734265526,"PKE library"
"287","DMSO","IR- DMSO","1uM","AstroD",0.345192179001788,-0.845314069716415,-2.35851088894724,0.00494193035222117,1.37966686595662,1.08804799782774,-0.623812766518082,4.39329721993219,-4.26886488300911,-1.73198691525588,1.03051679569746,"PKE library"
"288","DMSO","IR- DMSO","3uM","AstroD",0.305691134124151,-1.50816705261892,-1.53249337010761,-0.570089995736359,1.46005872521201,-0.29261954116644,0.630939417261834,1.97147924504671,-2.86151024801893,-1.57030121160945,0.673928423753417,"PKE library"
"289","DMSO","IR- DMSO","1uM","AstroD",0.298434899001165,-1.62118253982003,-2.72942448082954,-0.210015530078745,2.42133578513503,1.4215561648917,-1.89605495508332,0.131458371066591,0.20491226562949,-1.35703804776991,-0.882930748965941,"PKE library"
"290","DMSO","IR- DMSO","3uM","AstroD",0.261266996881458,-1.33145788528677,-3.07861744650372,0.856676965936563,1.43417516286992,-1.22773130438733,-0.904831010608423,2.17781704532754,-1.70286216894044,-0.306078107298309,0.567682473896387,"PKE library"
"291","DMSO","IR- DMSO","3uM","AstroD",0.255054532814543,0.641648654332275,-1.88572547033931,0.898417563951159,1.73798035008365,1.56249921549,-1.82297895294416,2.74003897939945,-0.993585142531583,-0.309483211319466,-0.480004219409979,"PKE library"
"292","DMSO","IR- DMSO","3uM","AstroD",0.253209280956828,-1.36035012133091,-2.28285814897746,1.65714450416838,1.58932644532449,-1.32508539387249,-0.105177424165634,2.35512021057328,0.166036990448112,-1.34879831353416,-1.34719261017647,"PKE library"
"293","DMSO","IR- DMSO","1uM","AstroD",0.234486099395867,-1.46735099247497,-3.50963958181588,-0.0545704019788361,2.89390531381072,1.47550521731646,-2.10892435407896,-0.225446193775101,0.0309044269957117,-3.35346066316061,-0.0545830153724996,"PKE library"
"294","DMSO","IR- DMSO","1uM","AstroD",0.231474167645207,-1.22779058362585,-2.84956131080271,0.288287855278342,1.57929738063836,1.66643068194641,-0.549896720491358,2.45728138848478,-2.65302147196616,-1.13397313183584,-1.20094057254278,"PKE library"
"295","DMSO","IR- DMSO","3uM","AstroD",0.21746468238735,-0.89221556259533,-2.33038978075377,0.0507813685341568,2.67307265157987,1.84894204650114,-1.09746308296744,1.86517292749391,-0.519687519754647,-0.21017254250216,-1.68373996402757,"PKE library"
"296","DMSO","IR- DMSO","3uM","AstroD",0.213708350277153,-1.51392386076539,-2.33542217631517,0.901162855239346,1.75399988291014,0.792534272928827,-0.302825205317166,1.56229791575703,-1.73123362383601,-3.0169273054766,0.927940995938804,"PKE library"
"297","DMSO","IR- DMSO","1uM","AstroD",0.212738532013957,-0.495121581370496,-1.87322748083702,-0.243254963578903,2.20527022167705,0.249975776203726,-0.928237221982088,-0.473771101316566,-0.9978233798578,-3.94143223938541,-0.874849197146424,"PKE library"
"298","DMSO","IR- DMSO","1uM","AstroD",0.210943860484648,-0.969494097146944,-3.42463365798224,0.61451631130271,1.86453003391396,-0.525146151170262,-2.26899748152372,0.215960632969338,-2.35890942839709,-2.99240133929814,-0.0907677000855108,"PKE library"
"299","DMSO","IR- DMSO","3uM","AstroD",0.210460236727043,-1.06546792295752,-0.899211857112549,-0.429610669302086,2.61181391252957,1.28939672282071,-0.307455370005453,2.71681345071398,-2.01317428777891,-1.26876641023237,-0.0572776076011194,"PKE library"
"300","DMSO","IR- DMSO","3uM","AstroD",0.20241898525438,-1.66250712048982,-2.1707062261706,0.523212271032354,2.57831818427357,0.766112165237966,-1.18788813400607,0.878046514737529,-0.143967592788711,-1.18778683550435,-1.05859534856285,"PKE library"
"301","DMSO","IR- DMSO","3uM","AstroD",0.201026424832935,-1.80480386356194,-1.39340671990449,0.802772315480224,1.25203924714125,1.24995108770789,-0.348761360811698,2.46121662817838,-2.65248225598632,-1.35282597640263,0.568045835076043,"PKE library"
"302","DMSO","IR- DMSO","3uM","AstroD",0.186178379421429,-1.63849175966652,-1.46454209603576,-0.180818287534515,1.49726375798468,-0.0476962416004802,-0.373577903359219,2.30711261047139,-1.16663126653791,-0.147989669703073,-0.867368212045118,"PKE library"
"303","DMSO","IR- DMSO","3uM","AstroD",0.174543584947301,-1.64143138736774,-2.38573907769167,1.53082792187997,0.835762712215955,1.50216686512622,0.0812631066951798,1.98697271991328,-0.102387491546782,-0.927939481990498,-1.13919949542252,"PKE library"
"304","DMSO","IR- DMSO","3uM","AstroD",0.169589759696309,-0.741615752411127,-2.0355355417572,1.36202916564819,2.1401455405332,-0.161121360459245,-0.488523348037062,2.20078675696988,-0.944526510105977,-2.45006285769979,-1.24759379452152,"PKE library"
"305","DMSO","IR- DMSO","1uM","AstroD",0.165910052565177,-1.83261138160826,-2.67303983372783,0.118914014386498,2.17827287464836,1.99111054841304,-0.0352768795089565,0.173244832505633,-2.36241016475529,-2.50134180221245,1.36218575602642,"PKE library"
"306","DMSO","IR- DMSO","1uM","AstroD",0.156632649497383,-1.65243693009902,-2.3746692754583,0.535512053632457,1.93645426559827,0.394547398070148,-0.194330417587115,1.29101703187459,-2.95221459127503,-2.81858286529569,-0.60378523973846,"PKE library"
